57aced4052a1b355b84f450c,Jamalpur,Jamalpur,TRUE
57fa5bbabceba61ec8007424,Fulgazi,Feni,TRUE
57fa544ebceba61ec0001906,Begaumgonj,Noakhali,TRUE
57fb2d38bceba616380062d6,Chuadanga Sadar,Chuadanga,TRUE
57fb0ff1bceba61fe8002b92,Bagmara,Rajshahi,TRUE
57fb10f9bceba61fe8002b9a,Sadar,Bogra,TRUE
57fb2ea9bceba616380062df,Mollahat,Bagerhat,TRUE
57fb129ebceba61c180010e5,Panchbibi,Joypurhat,TRUE
57f1e841bceba61844001008,Jaintapur,Sylhet,TRUE
57fb118fbceba61fe8002ba2,Sherpur,Bogra,TRUE
57fb333bbceba616380062eb,Agoiljhara,Barisal,TRUE
57fb12f8bceba61c180010e6,Sadar,Natore,TRUE
57f1e945bceba61844001013,Ajmirigonj,Habigonj,TRUE
57fb119dbceba61fe8002ba3,Dhunut,Bogra,TRUE
57fb4ac5bceba61638006301,Galachipa,Patuakhali,TRUE
57fb1312bceba61c180010e7,Singra,Natore,TRUE
57fa3466bceba6119400450c,Tangi,Gazipur,TRUE
57fb136cbceba61c180010ec,Noldanga,Natore,TRUE
57fb4ad9bceba61638006302,Dashmina,Patuakhali,TRUE
57fb19b5bceba61c180010f5,Raninagar,Naogaon,TRUE
57fa34e3bceba6119400450f,Kapasia,Gazipur,TRUE
57c71e4e65d69f490296b7c4,Rajpara,RMP,TRUE
57fb1a43bceba60a90005a42,Shapahar,Naogaon,TRUE
57fb4b3cbceba61638006306,Rangabali,Patuakhali,TRUE
57fb1dcdbceba60a90005a5a,Aminpur,Pabna,TRUE
57fa35cabceba61194004511,Manikgonj Sadar,Manikgonj,TRUE
57acebd752a1b355b84f44f0,Muktagachha,Mymensingh,TRUE
57fb1b2cbceba60a90005a47,Raigonj,Sirajgonj,TRUE
57fb50f5bceba60304005db7,Pirgacha,Rangpur,TRUE
57fb2364bceba60a90005a66,Khocsha,Kustia,TRUE
57fa3a29bceba61194004526,Raipura,Narsingdi,TRUE
57fb1b76bceba60a90005a4a,Salanga,Sirajgonj,TRUE
57fb239bbceba60a90005a68,Bheramara,Kustia,TRUE
57fa3cecbceba6119400452e,Hossainpur,Kishoregonj,TRUE
57ea3bc3bceba617600039c8,Ghatail,Tangail,TRUE
57fb1d18bceba60a90005a51,Ishwardi,Pabna,TRUE
57fb2672bceba60a90005a6b,Satkhira,Satkhira,TRUE
57fa3d63bceba61194004531,Bajitpur,Kishoregonj,TRUE
57acebd752a1b355b84f44f7,Isshargonj,Mymensingh,TRUE
57f1e7f1bceba61844001003,Bisshanath,Sylhet,TRUE
57fb1dbdbceba60a90005a59,Ataikula,Pabna,TRUE
57fa4077bceba6119400453e,Rajoir,Madaripur,TRUE
57f1ea06bceba6184400101e,Dhormopasha,Sunamgonj,TRUE
57acecdb52a1b355b84f450b,Jhenaigati,Sherpur,TRUE
57fb5097bceba60304005db3,Gongachara,Rangpur,TRUE
57fb2344bceba60a90005a64,Kustia Model,Kustia,TRUE
57fa408dbceba6119400453f,Kalkini,Madaripur,TRUE
57f1eab4bceba61844001027,Juri,Moulabhibazar,TRUE
57c71e4d65d69f490296b7c3,Boalia,RMP,TRUE
57fb51ebbceba60304005dbc,Sundargonj,Gaibandha,TRUE
57fb275fbceba60a90005a74,Sharsa,Jessore,TRUE
57fa4131bceba61ec00018a3,Rajbari,Rajbari,TRUE
57f1e850bceba61844001009,Jokigonj,Sylhet,TRUE
57fa31d1bceba61194004504,Savar2,Dhaka,FALSE
57fb2c83bceba616380062d3,Lohagora,Narail,TRUE
57fa4e87bceba61ec00018e7,Chandina,Cumilla,TRUE
57f1e8d8bceba6184400100c,Habigonj Sadar,Habigonj,TRUE
